d_mse,d_ae
0.04648887297529114,0.02428114574693474
-0.4291283148076044,-0.10426997360099222
0.5464345444992822,0.1719434167342735
-0.029705399003757463,-0.08087167816767149
0.14789743975499847,0.23743575627293545
0.8437876259159569,0.37320696850739665
0.09054353777323249,0.08814698147005373
0.3416862678301437,0.28579591779438296
-2.3780578630160623,-1.090870312725814
2.75279489103668e-4,0.009710884060497804
-0.2584603190442808,-0.3052338921121258
-2.725410154910306,-0.47069591146037837
0.007971641795944536,0.049323446971351714
0.018084644586554278,0.056909785480179664
0.018084644586554278,0.056909785480179664
-1.0035556831237409,-0.37340917310814703
0.5966382652833959,0.19968732216623764
1.132447078996988,0.6468651390045519
-0.014598304924227673,-0.01621548104267312
0.3427820439080268,0.5643725925675698
0.47758709768802543,0.16546921029292783
0.018084644586554278,0.056909785480179664
-0.46080565362040316,-0.24744907506433478
-0.14019131833902732,-0.24583205115814621
-0.013648245725792381,-0.07242748412130595
-0.01448391226478856,-0.03530425821042371
-0.2074379722963637,-0.43021798242408416
0.006517996446675705,0.022964283180950673
-0.7728459576785771,-0.4359595788420094
0.012188640911549972,0.04799588365434104
-0.10937361661769102,-0.22768605663926422
-0.2052977354771184,-0.3428276675305604
0.018084644586554278,0.056909785480179664
0.018084644586554278,0.056909785480179664
-0.0039475661659095496,-0.016129773333913633
-1.4298027660334895,-0.4801157340333697
0.3569268516986348,0.27038012442903536
-0.6217632124804413,-0.4057644412816428
